Season,Team Name,March Madness,Sweet Sixteen,Elite Eight,Final Four,Championship,Champions,Color,Location,,,
2018,Michigan,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,blue,Midwest,,,
2018,Gonzaga,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2018,Ohio State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2018,Houston,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Texas A&M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Missouri,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2018,Florida State,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,red,South,,,
2018,Providence,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,silver,East,,,
2018,San Diego State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2018,South Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,UNC Greensboro,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Montana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2018,Lipscomb,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2018,North Carolina Central,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Texas Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Villanova,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,blue,East,,,
2018,Purdue,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2018,Texas Tech,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,red,South,,,
2018,Wichita State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2018,West Virginia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Florida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Arkansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2018,Virginia Tech,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2018,Alabama,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Butler,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2018,St. Bonaventure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,brown,East,,,
2018,UCLA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Murray State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Marshall,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2018,Stephen F. Austin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2018,Cal State Fullerton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,West,,,
2018,LIU Brooklyn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,East,,,
2018,Radford,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2018,Kansas,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,blue,Midwest,,,
2018,Duke,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,East,,,
2018,Michigan State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2018,Auburn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2018,Clemson,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2018,TCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2018,Rhode Island,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2018,Seton Hall,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2018,NC State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Oklahoma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Arizona State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2018,Syracuse,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2018,New Mexico State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2018,Charleston,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2018,Bucknell,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2018,Iona,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2018,Penn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Villanova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Duke,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Baylor,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2017,Florida,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,South,,,
2017,Virginia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2017,SMU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,South Carolina,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,red,South,,,
2017,Wisconsin,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2017,Virginia Tech,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2017,Marquette,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2017,Providence,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,silver,East,,,
2017,USC,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2017,UNC Wilmington,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,East Tennessee State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2017,New Mexico State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2017,Troy,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,Mount St. Mary's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,New Orleans,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,South,,,
2017,Gonzaga,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,blue,West,,,
2017,Arizona,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2017,Florida State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,West Virginia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,Notre Dame,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2017,Maryland,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2017,Saint Mary's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,Northwestern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2017,Vanderbilt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,Midwest,,,
2017,VCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2017,Xavier,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2017,Princeton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2017,Bucknell,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2017,Florida Gulf Coast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,North Dakota,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2017,South Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,Kansas,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2017,Louisville,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,Oregon,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,green,West,,,
2017,Purdue,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2017,Iowa State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2017,Creighton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2017,Michigan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2017,Miami ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Miami,,,
2017,Michigan State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2017,Oklahoma State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2017,Rhode Island,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Nevada,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2017,Vermont,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,East,,,
2017,Iona,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2017,Jacksonville State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,South,,,
2017,North Carolina Central,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,UC Davis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,bue,West,,,
2017,North Carolina,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,blue,South,,,
2017,Kentucky,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,South,,,
2017,UCLA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2017,Butler,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Minnesota,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2017,Cincinnati,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2017,Dayton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2017,Arkansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2017,Seton Hall,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2017,Wichita State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2017,Kansas State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2017,Wake Forest,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2017,Middle Tennessee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2017,Winthrop,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2017,Kent State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2017,Northern Kentucky,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2017,Texas Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2016,Kansas,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2016,Villanova,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,blue,East,,,
2016,Miami,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2016,California,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,West,,,
2016,Maryland,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2016,Arizona,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2016,Iowa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2016,Colorado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,West,,,
2016,UConn,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,Temple,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2016,Vanderbilt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,Midwest,,,
2016,Wichita State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2016,South Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Hawaii,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,West,,,
2016,Buffalo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,UNC Asheville,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Austin Peay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2016,Oregon,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,green,West,,,
2016,Texas A&M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2016,Duke,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,Baylor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2016,Texas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2016,Oregon State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,West,,,
2016,Saint Joseph's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2016,Cincinnati,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2016,VCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2016,Northern Iowa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2016,Yale,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,UNC Wilmington,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Green Bay,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2016,Cal State Bakersfield,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2016,Holy Cross,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,East,,,
2016,Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,North Carolina,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,blue,South,,,
2016,Xavier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2016,West Virginia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Kentucky,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Indiana,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2016,Notre Dame,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2016,Wisconsin,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2016,USC,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2016,Providence,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,silver,East,,,
2016,Pittsburgh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2016,Michigan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2016,Tulsa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Chattanooga,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2016,Stony Brook,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2016,Stephen F. Austin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2016,Weber State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,West,,,
2016,Florida Gulf Coast,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Fairleigh Dickinson,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,Virginia,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,orange,South,,,
2016,Michigan State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2016,Utah,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2016,Iowa State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2016,Purdue,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2016,Seton Hall,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,Dayton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2016,Texas Tech,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2016,Butler,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2016,Syracuse,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,orange,East,,,
2016,Gonzaga,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2016,Little Rock,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2016,Iona,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2016,Fresno State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2016,Middle Tennessee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2016,Hampton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2016,Oklahoma,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,red,South,,,
2015,Kentucky,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,blue,South,,,
2015,Kansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2015,Notre Dame,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,Midwest,,,
2015,Maryland,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2015,West Virginia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Butler,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2015,Wichita State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2015,Cincinnati,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2015,Purdue,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2015,Indiana,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2015,Texas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2015,Buffalo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2015,Valparaiso,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2015,Northeastern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,East,,,
2015,New Mexico State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2015,Manhattan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,East,,,
2015,Hampton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Wisconsin,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,red,Midwest,,,
2015,Arizona,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,West,,,
2015,Baylor,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2015,North Carolina,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Arkansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,Xavier,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2015,VCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2015,Oregon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,West,,,
2015,Oklahoma State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2015,Ohio State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2015,Mississippi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,BYU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2015,Wofford,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black,South,,,
2015,Harvard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2015,Georgia State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Texas Southern,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,Coastal Carolina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2015,Villanova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,, 
2015,Virginia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2015,Oklahoma,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,Louisville,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,red,South,,,
2015,Northern Iowa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,Midwest,,,
2015,Providence,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,silver,East,,,
2015,Michigan State,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,green,Midwest,,,
2015,North Carolina State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,LSU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,West,,,
2015,Georgia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,Boise State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2015,Dayton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2015,Wyoming,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,brown,West,,,
2015,UC Irvine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2015,Albany,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,East,,,
2015,Belmont,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Lafayette,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2015,Duke,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,blue,East,,,
2015,Gonzaga,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,West,,,
2015,Iowa State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2015,Georgetown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Utah,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2015,SMU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Iowa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2015,San Diego State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2015,St. John's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,Davidson,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2015,UCLA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Stephen F. Austin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2015,Eastern Washington,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2015,UAB,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2015,North Dakota State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2015,North Florida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2015,Robert Morris,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2014,Florida,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,Kansas,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,Midwest,,,
2014,Syracuse,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,orange,East,,,
2014,UCLA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,VCU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,South,,,
2014,Ohio State,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2014,New Mexico,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,West,,,
2014,Colorado,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,West,,,
2014,Pittsburgh,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,East,,,
2014,Stanford,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2014,Dayton,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,red,Midwest,,,
2014,Stephen F. Austin,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,South,,,
2014,Tulsa,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,Western Michigan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,yellow,Midwest,,,
2014,Eastern Kentucky,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,Albany,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,purple,East,,,
2014,Mount St. Mary's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2014,Virginia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,orange,South,,,
2014,Villanova,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2014,Iowa State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2014,Michigan State,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,green,Midwest,,,
2014,Cincinnati,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,Midwest,,,
2014,North Carolina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,UConn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,blue,East,,,
2014,Memphis,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,South,,,
2014,George Washington,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,Saint Joseph's,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2014,Providence,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,silver,East,,,
2014,Harvard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,East,,,
2014,Delaware,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,East,,,
2014,North Carolina Central,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,Milwaukee,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,Midwest,,,
2014,Coastal Carolina,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2014,Arizona,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,blue,West,,,
2014,Wisconsin,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,red,Midwest,,,
2014,Creighton,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,San Diego State,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,blue,West,,,
2014,Oklahoma,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,red,South,,,
2014,Baylor,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,green,South,,,
2014,Oregon,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,green,West,,,
